gene_id,sample,counts,cell,dex,avgLength,gene_name,entrezid,gene_biotype,gene_seq_start,gene_seq_end,seq_name,seq_strand,seq_coord_system,symbol
ENSG00000151092,SRR1039513,216,N052611,trt,87,NGLY1,,protein_coding,25760435,25831530,3,-1,,NGLY1
ENSG00000151092,SRR1039516,515,N080611,untrt,120,NGLY1,,protein_coding,25760435,25831530,3,-1,,NGLY1
ENSG00000151092,SRR1039517,557,N080611,trt,126,NGLY1,,protein_coding,25760435,25831530,3,-1,,NGLY1
ENSG00000151092,SRR1039520,380,N061011,untrt,101,NGLY1,,protein_coding,25760435,25831530,3,-1,,NGLY1
ENSG00000151092,SRR1039521,362,N061011,trt,98,NGLY1,,protein_coding,25760435,25831530,3,-1,,NGLY1
ENSG00000151093,SRR1039508,119,N61311,untrt,126,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039509,113,N61311,trt,126,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039512,121,N052611,untrt,126,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039513,52,N052611,trt,87,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039516,128,N080611,untrt,120,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039517,146,N080611,trt,126,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039520,98,N061011,untrt,101,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151093,SRR1039521,105,N061011,trt,98,OXSM,,protein_coding,25824408,25836025,3,1,,OXSM
ENSG00000151116,SRR1039508,655,N61311,untrt,126,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039509,644,N61311,trt,126,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039512,739,N052611,untrt,126,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039513,533,N052611,trt,87,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039516,745,N080611,untrt,120,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039517,1114,N080611,trt,126,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039520,634,N061011,untrt,101,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151116,SRR1039521,669,N061011,trt,98,UEVLD,,protein_coding,18551156,18610294,11,-1,,UEVLD
ENSG00000151117,SRR1039508,128,N61311,untrt,126,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039509,110,N61311,trt,126,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039512,69,N052611,untrt,126,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039513,46,N052611,trt,87,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039516,55,N080611,untrt,120,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039517,56,N080611,trt,126,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039520,114,N061011,untrt,101,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151117,SRR1039521,140,N061011,trt,98,TMEM86A,,protein_coding,18714669,18726332,11,1,,TMEM86A
ENSG00000151131,SRR1039508,77,N61311,untrt,126,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039509,52,N61311,trt,126,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039512,51,N052611,untrt,126,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039513,22,N052611,trt,87,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039516,54,N080611,untrt,120,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039517,55,N080611,trt,126,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039520,51,N061011,untrt,101,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151131,SRR1039521,44,N061011,trt,98,C12orf45,,protein_coding,105380088,105443515,12,1,,C12orf45
ENSG00000151135,SRR1039508,2504,N61311,untrt,126,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039509,1910,N61311,trt,126,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039512,2671,N052611,untrt,126,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039513,1375,N052611,trt,87,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039516,2500,N080611,untrt,120,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039517,2956,N080611,trt,126,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039520,2031,N061011,untrt,101,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151135,SRR1039521,1559,N061011,trt,98,C12orf23,,protein_coding,107349497,107372556,12,1,,C12orf23
ENSG00000151148,SRR1039508,1608,N61311,untrt,126,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039509,1357,N61311,trt,126,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039512,1959,N052611,untrt,126,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039513,1131,N052611,trt,87,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039516,1839,N080611,untrt,120,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039517,2482,N080611,trt,126,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039520,1294,N061011,untrt,101,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151148,SRR1039521,1630,N061011,trt,98,UBE3B,,protein_coding,109915207,109974507,12,1,,UBE3B
ENSG00000151151,SRR1039508,318,N61311,untrt,126,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039509,380,N61311,trt,126,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039512,236,N052611,untrt,126,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039513,234,N052611,trt,87,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039516,371,N080611,untrt,120,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039517,689,N080611,trt,126,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039520,209,N061011,untrt,101,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151151,SRR1039521,352,N061011,trt,98,IPMK,,protein_coding,59951278,60027694,10,-1,,IPMK
ENSG00000151164,SRR1039508,22,N61311,untrt,126,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039509,10,N61311,trt,126,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039512,33,N052611,untrt,126,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039513,10,N052611,trt,87,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039516,24,N080611,untrt,120,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039517,18,N080611,trt,126,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039520,20,N061011,untrt,101,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151164,SRR1039521,15,N061011,trt,98,RAD9B,,protein_coding,110939460,110969891,12,1,,RAD9B
ENSG00000151176,SRR1039508,2304,N61311,untrt,126,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039509,1769,N61311,trt,126,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039512,2297,N052611,untrt,126,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039513,1103,N052611,trt,87,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039516,2173,N080611,untrt,120,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039517,3430,N080611,trt,126,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039520,2079,N061011,untrt,101,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151176,SRR1039521,2526,N061011,trt,98,PLBD2,,protein_coding,113796371,113827203,12,1,,PLBD2
ENSG00000151208,SRR1039508,2389,N61311,untrt,126,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039509,2313,N61311,trt,126,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039512,2572,N052611,untrt,126,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039513,1514,N052611,trt,87,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039516,2883,N080611,untrt,120,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039517,4545,N080611,trt,126,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039520,2416,N061011,untrt,101,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151208,SRR1039521,3057,N061011,trt,98,DLG5,,protein_coding,79550549,79686378,10,-1,,DLG5
ENSG00000151229,SRR1039508,327,N61311,untrt,126,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039509,428,N61311,trt,126,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039512,339,N052611,untrt,126,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039513,269,N052611,trt,87,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039516,405,N080611,untrt,120,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039517,612,N080611,trt,126,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039520,353,N061011,untrt,101,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151229,SRR1039521,438,N061011,trt,98,SLC2A13,,protein_coding,40148823,40499891,12,-1,,SLC2A13
ENSG00000151233,SRR1039508,569,N61311,untrt,126,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039509,606,N61311,trt,126,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039512,603,N052611,untrt,126,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039513,489,N052611,trt,87,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039516,934,N080611,untrt,120,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039517,1060,N080611,trt,126,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039520,491,N061011,untrt,101,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151233,SRR1039521,635,N061011,trt,98,GXYLT1,,protein_coding,42475647,42538681,12,-1,,GXYLT1
ENSG00000151239,SRR1039508,2777,N61311,untrt,126,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039509,2460,N61311,trt,126,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039512,3464,N052611,untrt,126,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039513,1863,N052611,trt,87,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039516,3683,N080611,untrt,120,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039517,4450,N080611,trt,126,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039520,2468,N061011,untrt,101,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151239,SRR1039521,2502,N061011,trt,98,TWF1,,protein_coding,44187526,44200178,12,-1,,TWF1
ENSG00000151240,SRR1039508,1055,N61311,untrt,126,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039509,749,N61311,trt,126,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039512,1192,N052611,untrt,126,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039513,546,N052611,trt,87,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039516,1080,N080611,untrt,120,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039517,1183,N080611,trt,126,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039520,1126,N061011,untrt,101,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151240,SRR1039521,1156,N061011,trt,98,DIP2C,,protein_coding,320130,735683,10,-1,,DIP2C
ENSG00000151247,SRR1039508,762,N61311,untrt,126,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039509,709,N61311,trt,126,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039512,788,N052611,untrt,126,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039513,487,N052611,trt,87,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039516,844,N080611,untrt,120,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039517,1083,N080611,trt,126,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039520,642,N061011,untrt,101,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151247,SRR1039521,593,N061011,trt,98,EIF4E,,protein_coding,99792835,99851788,4,-1,,EIF4E
ENSG00000151276,SRR1039508,514,N61311,untrt,126,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039509,456,N61311,trt,126,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039512,583,N052611,untrt,126,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039513,419,N052611,trt,87,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039516,629,N080611,untrt,120,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039517,1406,N080611,trt,126,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039520,460,N061011,untrt,101,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151276,SRR1039521,863,N061011,trt,98,MAGI1,,protein_coding,65339200,66024509,3,-1,,MAGI1
ENSG00000151287,SRR1039508,138,N61311,untrt,126,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039509,147,N61311,trt,126,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039512,102,N052611,untrt,126,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039513,104,N052611,trt,87,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039516,148,N080611,untrt,120,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039517,198,N080611,trt,126,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039520,102,N061011,untrt,101,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151287,SRR1039521,139,N061011,trt,98,TEX30,,protein_coding,103418340,103426161,13,-1,,TEX30
ENSG00000151292,SRR1039508,846,N61311,untrt,126,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039509,715,N61311,trt,126,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039512,858,N052611,untrt,126,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039513,575,N052611,trt,87,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039516,991,N080611,untrt,120,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039517,1124,N080611,trt,126,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039520,776,N061011,untrt,101,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151292,SRR1039521,816,N061011,trt,98,CSNK1G3,,protein_coding,122847793,122952739,5,1,,CSNK1G3
ENSG00000151304,SRR1039508,134,N61311,untrt,126,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039509,132,N61311,trt,126,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039512,136,N052611,untrt,126,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039513,91,N052611,trt,87,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039516,168,N080611,untrt,120,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039517,221,N080611,trt,126,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039520,134,N061011,untrt,101,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151304,SRR1039521,126,N061011,trt,98,SRFBP1,,protein_coding,121297656,121411265,5,1,,SRFBP1
ENSG00000151320,SRR1039508,62,N61311,untrt,126,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039509,53,N61311,trt,126,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039512,108,N052611,untrt,126,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039513,110,N052611,trt,87,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039516,87,N080611,untrt,120,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039517,279,N080611,trt,126,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039520,77,N061011,untrt,101,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151320,SRR1039521,71,N061011,trt,98,AKAP6,,protein_coding,32798479,33300567,14,1,,AKAP6
ENSG00000151327,SRR1039508,517,N61311,untrt,126,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039509,583,N61311,trt,126,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039512,714,N052611,untrt,126,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039513,668,N052611,trt,87,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039516,748,N080611,untrt,120,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039517,1124,N080611,trt,126,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039520,601,N061011,untrt,101,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151327,SRR1039521,824,N061011,trt,98,FAM177A1,,protein_coding,35514113,35582336,14,1,,FAM177A1
ENSG00000151332,SRR1039508,399,N61311,untrt,126,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039509,253,N61311,trt,126,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039512,428,N052611,untrt,126,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039513,185,N052611,trt,87,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039516,472,N080611,untrt,120,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039517,402,N080611,trt,126,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039520,364,N061011,untrt,101,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151332,SRR1039521,248,N061011,trt,98,MBIP,,protein_coding,36767770,36789882,14,-1,,MBIP
ENSG00000151338,SRR1039508,127,N61311,untrt,126,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039509,112,N61311,trt,126,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039512,122,N052611,untrt,126,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039513,87,N052611,trt,87,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039516,145,N080611,untrt,120,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039517,167,N080611,trt,126,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039520,121,N061011,untrt,101,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151338,SRR1039521,107,N061011,trt,98,MIPOL1,,protein_coding,37667118,38021566,14,1,,MIPOL1
ENSG00000151348,SRR1039508,2647,N61311,untrt,126,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039509,2113,N61311,trt,126,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039512,2989,N052611,untrt,126,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039513,1822,N052611,trt,87,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039516,2614,N080611,untrt,120,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039517,2651,N080611,trt,126,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039520,2598,N061011,untrt,101,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151348,SRR1039521,2693,N061011,trt,98,EXT2,,protein_coding,44117099,44266979,11,1,,EXT2
ENSG00000151353,SRR1039508,376,N61311,untrt,126,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039509,274,N61311,trt,126,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039512,463,N052611,untrt,126,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039513,262,N052611,trt,87,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039516,440,N080611,untrt,120,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039517,520,N080611,trt,126,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039520,323,N061011,untrt,101,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151353,SRR1039521,268,N061011,trt,98,TMEM18,,protein_coding,667335,677439,2,-1,,TMEM18
ENSG00000151366,SRR1039508,352,N61311,untrt,126,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039509,424,N61311,trt,126,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039512,517,N052611,untrt,126,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039513,343,N052611,trt,87,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039516,440,N080611,untrt,120,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039517,609,N080611,trt,126,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039520,348,N061011,untrt,101,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151366,SRR1039521,404,N061011,trt,98,NDUFC2,,protein_coding,77779350,77791265,11,-1,,NDUFC2
ENSG00000151376,SRR1039508,493,N61311,untrt,126,ME3,,protein_coding,86152150,86383678,11,-1,,ME3
